Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
240	260	0	3.60451612	3.49554242	3.50513843	3.44745601	3.62971457	0.00885681141	0.274792413	0	100	0	0	3
241	261	0	3.61953494	3.48003555	3.50591353	3.44745601	3.62971457	0.00885681141	0.274792413	0	100	0	0	3
242	263	0	3.63455375	3.47134535	3.50543501	3.44745601	3.62971457	0.00884421423	0.274792413	0	100	0	0	3
243	264	0	3.64957257	3.45960571	3.50158718	3.44745601	3.62971457	0.00884421423	0.274792413	0	100	0	0	3
244	265	0	3.66459139	3.48849768	3.49743374	3.44745601	3.61519439	0.00884421423	0.274792413	0	100	0	0	3
245	266	0	3.67961021	3.5679098	3.49830933	3.44745601	3.61519439	0.00884421423	0.274792413	0	100	0	0	3
246	266	0	3.69462902	3.62986044	3.50135864	3.44745601	3.62986044	0.00884421423	0.274792413	0	100	0	0	3
247	268	0	3.70964784	3.54863181	3.502495	3.44745601	3.62986044	0.00884421423	0.274792413	0	100	0	0	3
248	268	0	3.72466666	3.53087282	3.50349842	3.44745601	3.62986044	0.00884421423	0.274792413	0	100	0	0	3
249	269	0	3.73968547	3.5110617	3.50437529	3.44745601	3.62986044	0.00884421423	0.274792413	0	100	0	0	3
250	270	0	3.75470429	3.49240806	3.50564747	3.44745601	3.62986044	0.00884421423	0.274792413	0	100	0	0	3
251	271	0	3.76972311	3.48199163	3.50568896	3.44745601	3.62986044	0.00884421423	0.274792413	0	100	0	0	3
252	272	0	3.78474193	3.45148311	3.50471349	3.44745601	3.62986044	0.00884421423	0.274792413	0	100	0	0	3
253	273	0	3.79976074	3.48289518	3.50451498	3.44745601	3.62986044	0.00884421423	0.274792413	0	100	0	0	3
254	274	0	3.81477956	3.48446976	3.50431102	3.44745601	3.62986044	0.00884421423	0.274792413	0	100	0	0	3
255	275	0	3.82979838	3.49074189	3.50427265	3.44745601	3.62986044	0.00884421423	0.274792413	0	100	0	0	3
256	276	0	3.84481719	3.49186018	3.5041878	3.44745601	3.62986044	0.00884421423	0.274792413	0	100	0	0	3
257	277	0	3.85983601	3.49512385	3.50433169	3.44745601	3.62986044	0.00884421423	0.274792413	0	100	0	0	3
258	278	0	3.87485483	3.49598597	3.5049101	3.44745601	3.62986044	0.00884421423	0.274792413	0	100	0	0	3
259	279	0	3.88987365	3.48184791	3.50545893	3.44745601	3.62986044	0.00884421423	0.274792413	0	100	0	0	3
260	281	0	3.90489246	3.47364816	3.50496548	3.44745601	3.62986044	0.00870752727	0.274792413	0	100	0	0	3
261	282	0	3.91991128	3.46300859	3.50117057	3.44745601	3.62986044	0.00870752727	0.274792413	0	100	0	0	3
262	283	0	3.9349301	3.49498346	3.49763495	3.44745601	3.62986044	0.00870752727	0.274792413	0	100	0	0	3
263	284	0	3.94994891	3.57983838	3.49857144	3.44745601	3.62986044	0.00870752727	0.274792413	0	100	0	0	3
264	285	0	3.96496773	3.61295777	3.50083637	3.44745601	3.62986044	0.00870752727	0.274792413	0	100	0	0	3
265	286	0	3.97998655	3.54673774	3.50183351	3.44745601	3.62986044	0.00870752727	0.274792413	0	100	0	0	3
266	287	0	3.99500537	3.52756769	3.5028601	3.44745601	3.62986044	0.00870752727	0.274792413	0	100	0	0	3
267	288	0	4.01002418	3.51127988	3.5037126	3.44745601	3.62986044	0.00847979344	0.274792413	0	100	0	0	3
