Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
22	19	0	0.330413978	-2.16840434e-18	7.96395778e-18	-2.16840434e-18	1.82145965e-17	2.29982279e-18	0	0	0	0	0	3
23	20	0	0.345432795	2.60208521e-18	7.73083288e-18	-2.16840434e-18	1.82145965e-17	2.53294768e-18	0	0	0	0	0	3
24	21	0	0.360451612	-8.67361738e-19	7.37257477e-18	-2.16840434e-18	1.82145965e-17	2.89120579e-18	0	0	0	0	0	3
25	22	0	0.375470429	7.37257477e-18	7.37257477e-18	-2.16840434e-18	1.82145965e-17	2.89120579e-18	0	0	0	0	0	3
26	23	0	0.390489246	5.20417043e-18	7.28917461e-18	-2.16840434e-18	1.82145965e-17	2.97460596e-18	0	0	0	0	0	3
27	23	0	0.405508063	5.20417043e-18	7.21195223e-18	-2.16840434e-18	1.82145965e-17	3.05182834e-18	0	0	0	0	0	3
28	24	0	0.420526881	1.04083409e-17	7.32610897e-18	-2.16840434e-18	1.82145965e-17	3.05182834e-18	0	0	0	0	0	3
29	25	0	0.435545698	4.77048956e-18	7.23798416e-18	-2.16840434e-18	1.82145965e-17	3.05182834e-18	0	0	0	0	0	3
30	26	0	0.450564515	4.77048956e-18	7.15573434e-18	-2.16840434e-18	1.82145965e-17	3.10804623e-18	0	0	0	0	0	3
31	28	0	0.465583332	7.37257477e-18	7.16272919e-18	-2.16840434e-18	1.82145965e-17	3.10804623e-18	0	0	0	0	0	3
32	29	0	0.480602149	1.25767452e-17	7.33191719e-18	-2.16840434e-18	1.82145965e-17	3.10804623e-18	0	0	0	0	0	3
33	31	0	0.495620966	1.34441069e-17	7.51713506e-18	-2.16840434e-18	1.82145965e-17	3.10804623e-18	0	0	0	0	0	3
34	32	0	0.510639784	1.12757026e-17	7.62768117e-18	-2.16840434e-18	1.82145965e-17	3.10804623e-18	0	0	0	0	0	3
35	33	0	0.525658601	3.46944695e-18	7.44910669e-18	-2.16840434e-18	1.82145965e-17	3.10804623e-18	0	0	0	0	0	3
36	34	0	0.540677418	1.17093835e-17	7.50012797e-18	-2.16840434e-18	1.82145965e-17	3.10804623e-18	0	0	0	0	0	3
37	36	0	0.555696235	7.80625564e-18	7.56390457e-18	-2.16840434e-18	1.82145965e-17	3.10804623e-18	0	0	0	0	0	3
38	37	0	0.570715052	1.73472348e-18	7.37257477e-18	-2.16840434e-18	1.82145965e-17	3.10804623e-18	0	0	0	0	0	3
39	38	0	0.585733869	8.67361738e-18	7.43635137e-18	-2.16840434e-18	1.82145965e-17	3.10804623e-18	0	0	0	0	0	3
40	39	0	0.600752687	8.89045781e-18	7.32793115e-18	-2.16840434e-18	1.82145965e-17	3.10804623e-18	0	0	0	0	0	3
41	40	0	0.615771504	5.6378513e-18	7.32793115e-18	-2.16840434e-18	1.82145965e-17	3.10804623e-18	0	0	0	0	0	3
42	41	0	0.630790321	1.6479873e-17	7.32793115e-18	-2.16840434e-18	1.82145965e-17	3.10804623e-18	0	0	0	0	0	3
43	42	0	0.645809138	2.16840434e-18	7.11109072e-18	-2.16840434e-18	1.82145965e-17	3.15268985e-18	0	0	0	0	0	3
44	42	0	0.660827955	1.17093835e-17	6.91976092e-18	-2.16840434e-18	1.69135539e-17	3.34401964e-18	0	0	0	0	0	3
45	44	0	0.675846772	1.38777878e-17	7.2896652e-18	-2.16840434e-18	1.69135539e-17	3.34401964e-18	0	0	0	0	0	3
46	44	0	0.69086559	3.7947076e-18	6.90381677e-18	-2.16840434e-18	1.6479873e-17	3.35996379e-18	0	0	0	0	0	3
47	45	0	0.705884407	1.2468325e-18	6.76191384e-18	-2.16840434e-18	1.6479873e-17	3.50186672e-18	0	0	0	0	0	3
48	46	0	0.720903224	1.62630326e-18	6.41433138e-18	-2.16840434e-18	1.6479873e-17	3.84944918e-18	0	0	0	0	0	3
49	47	0	0.735922041	1.19262239e-18	6.04123828e-18	-2.16840434e-18	1.6479873e-17	3.71658127e-18	0	0	0	0	0	3
50	48	0	0.750940858	2.00577402e-18	6.03645504e-18	-2.16840434e-18	1.6479873e-17	3.01982193e-18	0	0	0	0	0	3
51	49	0	0.765959675	4.06575815e-19	6.11218975e-18	-2.16840434e-18	1.6479873e-17	2.87809616e-18	0	0	0	0	0	3
52	50	0	0.780978493	4.60785923e-19	5.93441248e-18	-2.16840434e-18	1.6479873e-17	2.97772938e-18	0	0	0	0	0	3
53	51	0	0.79599731	8.94466792e-19	5.80765649e-18	-2.16840434e-18	1.6479873e-17	3.10448537e-18	0	0	0	0	0	3
54	52	0	0.811016127	9.08019319e-19	5.46445867e-18	-2.16840434e-18	1.6479873e-17	2.98199254e-18	0	0	0	0	0	3
55	53	0	0.826034944	2.57498016e-19	5.49754278e-18	-2.16840434e-18	1.6479873e-17	2.49949911e-18	0	0	0	0	0	3
56	54	0	0.841053761	1.62630326e-19	5.56610262e-18	-8.67361738e-19	1.6479873e-17	2.26637421e-18	0	0	0	0	0	3
57	55	0	0.856072578	7.86046575e-19	5.51268972e-18	-8.67361738e-19	1.6479873e-17	2.1632225e-18	0	0	0	0	0	3
58	56	0	0.871091396	1.2468325e-18	5.57487191e-18	1.62630326e-19	1.6479873e-17	2.1632225e-18	0	0	0	0	0	3
59	57	0	0.886110213	3.7947076e-19	5.36919238e-18	1.62630326e-19	1.6479873e-17	2.25848879e-18	0	0	0	0	0	3
60	58	0	0.90112903	2.71050543e-18	5.29584929e-18	1.62630326e-19	1.6479873e-17	2.33183188e-18	0	0	0	0	0	3
61	60	0	0.916147847	2.81892565e-18	5.22569503e-18	1.62630326e-19	1.6479873e-17	2.40198614e-18	0	0	0	0	0	3
62	60	0	0.931166664	4.33680869e-19	4.93232268e-18	1.62630326e-19	1.6479873e-17	2.69535849e-18	0	0	0	0	0	3
63	61	0	0.946185481	-4.77048956e-18	4.65170564e-18	-4.77048956e-18	1.6479873e-17	2.97597552e-18	0	0	0	0	0	3
64	62	0	0.961204299	3.03576608e-18	4.60068437e-18	-4.77048956e-18	1.6479873e-17	3.0269968e-18	0	0	0	0	0	3
65	63	0	0.976223116	6.50521303e-18	4.57517373e-18	-4.77048956e-18	1.6479873e-17	3.05250744e-18	0	0	0	0	0	3
66	64	0	0.991241933	7.80625564e-18	4.43486521e-18	-4.77048956e-18	1.6479873e-17	3.19281596e-18	0	0	0	0	0	3
67	65	0	1.00626075	2.493665e-18	4.11279339e-18	-4.77048956e-18	1.6479873e-17	3.51488778e-18	3.10649372e-05	0	100	0	0	3
68	66	0	1.02127957	3.57786717e-18	3.88638646e-18	-4.77048956e-18	1.6479873e-17	3.6775181e-18	2.55668354e-05	0	100	0	0	3
69	67	0	1.03629838	-2.16840434e-19	3.77796625e-18	-4.77048956e-18	1.6479873e-17	3.78593832e-18	1.7392529e-05	0	100	0	0	3
70	68	0	1.0513172	6.77626358e-19	3.4535028e-18	-4.77048956e-18	1.6479873e-17	4.11040177e-18	1.14291337e-05	0	100	0	0	3
71	69	0	1.06633602	3.11708125e-19	3.23307493e-18	-4.77048956e-18	1.6479873e-17	4.20327644e-18	5.98793362e-06	0	100	0	0	3
72	70	0	1.08135484	4.06575815e-19	3.19401177e-18	-4.77048956e-18	1.6479873e-17	4.2423396e-18	4.79085675e-06	0	100	0	0	3
73	71	0	1.09637365	2.16840434e-19	2.94528303e-18	-4.77048956e-18	1.6479873e-17	4.38264812e-18	4.21592834e-06	0	100	0	0	3
74	71	0	1.11139247	0	2.68379898e-18	-4.77048956e-18	1.6479873e-17	4.64413217e-18	5.5872964e-06	0	100	0	0	3
75	72	0	1.12641129	-1.35525272e-20	2.51758122e-18	-4.77048956e-18	1.6479873e-17	4.81034993e-18	6.50669602e-06	0	100	0	0	3
76	73	0	1.1414301	1.05709712e-18	2.06397017e-18	-4.77048956e-18	1.38777878e-17	5.22569503e-18	8.59075395e-06	0	100	0	0	3
77	74	0	1.15644892	6.50521303e-19	2.01932655e-18	-4.77048956e-18	1.38777878e-17	5.27033865e-18	1.0454094e-05	0	100	0	0	3
78	75	0	1.17146774	3.7947076e-19	1.68609382e-18	-4.77048956e-18	1.38777878e-17	5.60357138e-18	1.39467754e-05	0	100	0	0	3
79	77	0	1.18648656	1.8973538e-18	1.33372811e-18	-4.77048956e-18	7.80625564e-18	5.57008866e-18	1.90773466e-05	0	100	0	0	3
80	78	0	1.20150537	8.67361738e-19	1.24762971e-18	-4.77048956e-18	7.80625564e-18	5.51428414e-18	2.74067551e-05	0	100	0	0	3
81	79	0	1.21652419	6.9388939e-18	1.41504328e-18	-4.77048956e-18	7.80625564e-18	5.16670168e-18	4.72431512e-05	0	100	0	0	3
82	80	0	1.23154301	2.55871713e-17	2.11977469e-18	-4.77048956e-18	2.55871713e-17	4.86456004e-18	0.000140190557	0	100	0	0	3
83	81	0	1.24656182	3.90312782e-18	2.19949544e-18	-4.77048956e-18	2.55871713e-17	4.86456004e-18	0.000138570075	0	100	0	0	3
84	82	0	1.26158064	4.33680869e-18	2.26805528e-18	-4.77048956e-18	2.55871713e-17	4.86456004e-18	0.000131425629	0	100	0	0	3
85	83	0	1.27659946	1.08420217e-17	2.57498016e-18	-4.77048956e-18	2.55871713e-17	4.68678277e-18	0.00012519583	0	100	0	0	3
86	84	0	1.29161828	4.33680869e-19	2.57418295e-18	-4.77048956e-18	2.55871713e-17	4.56002678e-18	2.18029006e-05	0	100	0	0	3
87	85	0	1.30663709	5.42101086e-19	2.56381925e-18	-4.77048956e-18	2.55871713e-17	4.3272422e-18	1.01373146e-05	0	100	0	0	3
88	86	0	1.32165591	1.02999206e-18	2.56740669e-18	-4.77048956e-18	2.55871713e-17	4.3272422e-18	9.64172861e-06	0	100	0	0	3
89	87	0	1.33667473	9.48676901e-20	2.56262344e-18	-4.77048956e-18	2.55871713e-17	4.3272422e-18	4.94599755e-06	0	100	0	0	3
90	87	0	1.35169354	2.64697796e-21	2.55791805e-18	-4.77048956e-18	2.55871713e-17	4.3272422e-18	3.38160785e-08	0	100	0	0	3
91	89	0	1.36671236	6.60685699e-20	2.53674223e-18	-4.77048956e-18	2.55871713e-17	4.3272422e-18	7.03897908e-07	0	100	0	0	3
92	90	0	1.38173118	2.23616698e-19	2.50664765e-18	-4.77048956e-18	2.55871713e-17	4.12156267e-18	1.94391807e-06	0	100	0	0	3
93	91	0	1.39675	3.38813179e-19	2.50545183e-18	-4.77048956e-18	2.55871713e-17	4.04821958e-18	3.64743252e-06	0	100	0	0	3
94	92	0	1.41176881	3.11708125e-19	2.43489897e-18	-4.77048956e-18	2.55871713e-17	3.97806532e-18	6.65560041e-06	0	100	0	0	3
95	93	0	1.42678763	8.40256684e-19	2.37670283e-18	-4.77048956e-18	2.55871713e-17	3.68469297e-18	1.04658757e-05	0	100	0	0	3
96	94	0	1.44180645	1.30104261e-18	2.40221347e-18	-4.77048956e-18	2.55871713e-17	3.40407594e-18	1.50578122e-05	0	100	0	0	3
97	96	0	1.45682527	1.19262239e-18	2.57759911e-18	-2.16840434e-19	2.55871713e-17	3.35305466e-18	2.06078346e-05	0	100	0	0	3
98	97	0	1.47184408	2.16840434e-18	2.55208847e-18	-2.16840434e-19	2.55871713e-17	3.32754402e-18	3.01453493e-05	0	100	0	0	3
99	98	0	1.4868629	6.72205347e-18	2.55846613e-18	-2.16840434e-19	2.55871713e-17	3.1872355e-18	6.94747268e-05	0	100	0	0	3
100	99	0	1.50188172	1.30104261e-17	2.71152997e-18	-2.16840434e-19	2.55871713e-17	2.86516368e-18	0.000144306581	0	100	0	0	3
101	100	0	1.51690053	1.56125113e-17	3.09737839e-18	-2.16840434e-19	2.55871713e-17	2.63875676e-18	0.000136621093	0	100	0	0	3
102	101	0	1.53191935	2.60208521e-18	3.06867892e-18	-2.16840434e-19	2.55871713e-17	2.53033654e-18	0.00012957353	0	100	0	0	3
103	102	0	1.54693817	0	3.07505658e-18	-1.35525272e-20	2.55871713e-17	2.2058731e-18	0.000123909407	0	100	0	0	3
104	103	0	1.56195699	1.62630326e-18	3.10295884e-18	-1.35525272e-20	2.55871713e-17	1.98544523e-18	2.298903e-05	0	100	0	0	3
105	104	0	1.5769758	9.21571847e-19	3.12089601e-18	-1.35525272e-20	2.55871713e-17	1.94638206e-18	1.40648419e-05	0	100	0	0	3
106	105	0	1.59199462	5.14996032e-19	3.12408484e-18	-1.35525272e-20	2.55871713e-17	1.87645513e-18	1.03921899e-05	0	100	0	0	3
107	106	0	1.60701344	-5.42101086e-20	3.11611276e-18	-5.42101086e-20	2.55871713e-17	1.87645513e-18	4.92688642e-06	0	100	0	0	3
108	107	0	1.62203225	1.69406589e-20	3.11661102e-18	-5.42101086e-20	2.55871713e-17	1.87645513e-18	2.08818986e-07	0	100	0	0	3
109	108	0	1.63705107	1.86347248e-19	3.12249042e-18	-5.42101086e-20	2.55871713e-17	1.87645513e-18	1.622216e-06	0	100	0	0	3
110	109	0	1.65206989	2.23616698e-19	3.09797629e-18	-5.42101086e-20	2.55871713e-17	1.87645513e-18	2.48592789e-06	0	100	0	0	3
111	110	0	1.66708871	2.16840434e-19	3.08522097e-18	-5.42101086e-20	2.55871713e-17	1.87645513e-18	4.23644229e-06	0	100	0	0	3
112	110	0	1.68210752	6.50521303e-19	3.09319305e-18	-5.42101086e-20	2.55871713e-17	1.87645513e-18	6.99385877e-06	0	100	0	0	3
113	112	0	1.69712634	7.31836466e-19	3.05891313e-18	-5.42101086e-20	2.55871713e-17	1.87645513e-18	1.03873973e-05	0	100	0	0	3
114	113	0	1.71214516	1.2468325e-18	3.07007403e-18	-5.42101086e-20	2.55871713e-17	1.70904156e-18	1.47297057e-05	0	100	0	0	3
115	114	0	1.72716397	1.62630326e-18	2.91382137e-18	-5.42101086e-20	2.55871713e-17	1.00431015e-18	2.0123981e-05	0	100	0	0	3
116	115	0	1.74218279	4.11996826e-18	2.28243304e-18	-5.42101086e-20	1.56125113e-17	9.24589401e-19	2.85096157e-05	0	100	0	0	3
117	117	0	1.75720161	7.58941521e-18	2.39085326e-18	-5.42101086e-20	1.56125113e-17	8.56029558e-19	5.4012969e-05	0	100	0	0	3
118	118	0	1.77222043	1.17093835e-17	2.60769369e-18	-5.42101086e-20	1.56125113e-17	8.41651797e-19	0.000143749679	0	100	0	0	3
119	118	0	1.78723924	1.95156391e-17	2.86280009e-18	-5.42101086e-20	1.95156391e-17	8.41651797e-19	0.000136368892	0	100	0	0	3
120	119	0	1.80225806	1.30104261e-17	3.23270436e-18	-5.42101086e-20	1.95156391e-17	9.50271316e-19	0.000129587675	0	100	0	0	3
121	120	0	1.81727688	8.67361738e-18	3.4718666e-18	-5.42101086e-20	1.95156391e-17	1.18943356e-18	0.000123891834	0	100	0	0	3
122	121	0	1.83229569	2.98155597e-18	3.52926554e-18	-5.42101086e-20	1.95156391e-17	1.2468325e-18	2.33395879e-05	0	100	0	0	3
123	122	0	1.84731451	1.19262239e-18	3.56155244e-18	-5.42101086e-20	1.95156391e-17	1.2791194e-18	1.39551704e-05	0	100	0	0	3
124	123	0	1.86233333	9.21571847e-19	3.58857964e-18	-5.42101086e-20	1.95156391e-17	1.3061466e-18	9.88795094e-06	0	100	0	0	3
125	124	0	1.87735215	4.87890978e-19	3.60098619e-18	-5.42101086e-20	1.95156391e-17	1.31855314e-18	4.6583853e-06	0	100	0	0	3
126	125	0	1.89237096	4.87043945e-21	3.59455247e-18	-5.42101086e-20	1.95156391e-17	1.31855314e-18	6.78562621e-08	0	100	0	0	3
127	126	0	1.90738978	2.71050543e-19	3.59255945e-18	-5.42101086e-20	1.95156391e-17	1.31855314e-18	1.93206696e-06	0	100	0	0	3
128	126	0	1.9224086	3.32036915e-19	3.59315736e-18	-5.42101086e-20	1.95156391e-17	1.31855314e-18	2.6287311e-06	0	100	0	0	3
129	127	0	1.93742741	4.06575815e-19	3.58040204e-18	-5.42101086e-20	1.95156391e-17	1.31855314e-18	4.92817117e-06	0	100	0	0	3
130	128	0	1.95244623	1.35525272e-19	3.54612212e-18	-5.42101086e-20	1.95156391e-17	1.31855314e-18	7.487861e-06	0	100	0	0	3
131	129	0	1.96746505	1.62630326e-18	3.55887744e-18	-5.42101086e-20	1.95156391e-17	1.31855314e-18	1.08747454e-05	0	100	0	0	3
132	131	0	1.98248387	-5.42101086e-20	3.49350642e-18	-5.42101086e-20	1.95156391e-17	1.31855314e-18	1.54276296e-05	0	100	0	0	3
133	132	0	1.99750268	2.16840434e-18	3.35957557e-18	-5.42101086e-20	1.95156391e-17	1.31855314e-18	2.06300007e-05	0	100	0	0	3
134	133	0	2.0125215	3.03576608e-18	3.06620322e-18	-5.42101086e-20	1.95156391e-17	1.31855314e-18	3.00849156e-05	0	100	0	0	3
135	135	0	2.02754032	7.80625564e-18	2.83660746e-18	-5.42101086e-20	1.95156391e-17	1.31855314e-18	6.89890521e-05	0	100	0	0	3
136	135	0	2.04255913	1.34441069e-17	3.15549045e-18	-5.42101086e-20	1.95156391e-17	1.31855314e-18	0.000144334581	0	100	0	0	3
137	136	0	2.05757795	6.07153217e-18	3.33406493e-18	-5.42101086e-20	1.95156391e-17	1.31855314e-18	0.000136593906	0	100	0	0	3
138	137	0	2.07259677	1.17093835e-17	3.63062611e-18	-5.42101086e-20	1.95156391e-17	1.34819307e-18	0.000129502372	0	100	0	0	3
139	138	0	2.08761559	1.30104261e-18	3.64178702e-18	-5.42101086e-20	1.95156391e-17	1.35935397e-18	0.000123854149	0	100	0	0	3
140	139	0	2.1026344	1.8973538e-18	3.6824446e-18	-5.42101086e-20	1.95156391e-17	1.40001156e-18	2.27708322e-05	0	100	0	0	3
141	140	0	2.11765322	1.02999206e-18	3.7143329e-18	-5.42101086e-20	1.95156391e-17	1.43189986e-18	1.38188925e-05	0	100	0	0	3
142	141	0	2.13267204	5.69206141e-19	3.730576e-18	-5.42101086e-20	1.95156391e-17	1.44814296e-18	1.04505277e-05	0	100	0	0	3
143	142	0	2.14769085	4.7433845e-19	3.73904633e-18	-5.42101086e-20	1.95156391e-17	1.45661329e-18	4.96696713e-06	0	100	0	0	3
144	143	0	2.16270967	1.18584613e-20	3.73281814e-18	-5.42101086e-20	1.95156391e-17	1.45661329e-18	7.40764997e-07	0	100	0	0	3
145	144	0	2.17772849	1.49077799e-19	3.73082513e-18	-5.42101086e-20	1.95156391e-17	1.45661329e-18	1.9895941e-06	0	100	0	0	3
146	145	0	2.19274731	2.91379334e-19	3.72026213e-18	-5.42101086e-20	1.95156391e-17	1.45661329e-18	2.57618552e-06	0	100	0	0	3
147	146	0	2.20776612	5.42101086e-19	3.71468167e-18	-5.42101086e-20	1.95156391e-17	1.45661329e-18	4.79345847e-06	0	100	0	0	3
148	147	0	2.22278494	8.40256684e-19	3.70272356e-18	-5.42101086e-20	1.95156391e-17	1.45661329e-18	7.28011222e-06	0	100	0	0	3
149	148	0	2.23780376	8.94466792e-19	3.68119896e-18	-5.42101086e-20	1.95156391e-17	1.45661329e-18	1.08231267e-05	0	100	0	0	3
150	149	0	2.25282257	1.19262239e-18	3.59510055e-18	-5.42101086e-20	1.95156391e-17	1.34819307e-18	1.53300391e-05	0	100	0	0	3
151	151	0	2.26784139	3.25260652e-18	3.46754736e-18	-5.42101086e-20	1.95156391e-17	1.13135264e-18	2.05303808e-05	0	100	0	0	3
152	152	0	2.28286021	1.19262239e-18	3.15823085e-18	-5.42101086e-20	1.95156391e-17	9.02438867e-19	2.90453739e-05	0	100	0	0	3
153	153	0	2.29787903	8.67361738e-19	2.60975211e-18	-5.42101086e-20	1.34441069e-17	1.12929422e-18	5.79029705e-05	0	100	0	0	3
154	154	0	2.31289784	8.67361738e-18	2.48219891e-18	-5.42101086e-20	1.34441069e-17	1.25684742e-18	0.000143882197	0	100	0	0	3
155	155	0	2.32791666	1.38777878e-17	2.63526275e-18	-5.42101086e-20	1.38777878e-17	1.25684742e-18	0.00013625696	0	100	0	0	3
156	157	0	2.34293548	-1.73472348e-18	2.49654865e-18	-1.73472348e-18	1.38777878e-17	1.25684742e-18	0.000129409872	0	100	0	0	3
157	159	0	2.35795429	7.37257477e-18	2.67831195e-18	-1.73472348e-18	1.38777878e-17	1.25684742e-18	0.000123709396	0	100	0	0	3
158	160	0	2.37297311	2.60208521e-18	2.72773881e-18	-1.73472348e-18	1.38777878e-17	1.25684742e-18	2.35401167e-05	0	100	0	0	3
159	161	0	2.38799193	1.57209315e-18	2.75962711e-18	-1.73472348e-18	1.38777878e-17	1.25684742e-18	1.45214844e-05	0	100	0	0	3
160	163	0	2.40301075	4.60785923e-19	2.77303639e-18	-1.73472348e-18	1.38777878e-17	1.25684742e-18	1.028605e-05	0	100	0	0	3
161	163	0	2.41802956	1.49077799e-19	2.76944896e-18	-1.73472348e-18	1.38777878e-17	1.25684742e-18	4.93982395e-06	0	100	0	0	3
162	165	0	2.43304838	7.11507676e-20	2.76177584e-18	-1.73472348e-18	1.38777878e-17	1.25684742e-18	8.43190843e-07	0	100	0	0	3
163	166	0	2.4480672	0	2.74981773e-18	-1.73472348e-18	1.38777878e-17	1.25684742e-18	2.28878164e-06	0	100	0	0	3
164	168	0	2.46308602	2.23616698e-19	2.75240865e-18	-1.73472348e-18	1.38777878e-17	1.25684742e-18	2.80242303e-06	0	100	0	0	3
165	169	0	2.47810483	2.03287907e-19	2.71055526e-18	-1.73472348e-18	1.38777878e-17	1.25684742e-18	4.91229265e-06	0	100	0	0	3
166	171	0	2.49312365	5.42101086e-19	2.72809382e-18	-1.73472348e-18	1.38777878e-17	1.25684742e-18	7.56229811e-06	0	100	0	0	3
167	173	0	2.50814247	7.04731412e-19	2.68504462e-18	-1.73472348e-18	1.38777878e-17	1.25684742e-18	1.10617388e-05	0	100	0	0	3
168	175	0	2.52316128	1.08420217e-18	2.62764568e-18	-1.73472348e-18	1.38777878e-17	1.25684742e-18	1.54736501e-05	0	100	0	0	3
169	178	0	2.5381801	3.1441863e-18	2.49052599e-18	-1.73472348e-18	1.38777878e-17	1.25684742e-18	2.0908565e-05	0	100	0	0	3
170	180	0	2.55319892	2.27682456e-18	2.16207651e-18	-1.73472348e-18	1.38777878e-17	1.57696982e-18	3.00908767e-05	0	100	0	0	3
171	183	0	2.56821774	3.68628739e-18	2.09192225e-18	-1.73472348e-18	1.38777878e-17	1.64712408e-18	6.43440013e-05	0	100	0	0	3
172	184	0	2.58323655	8.23993651e-18	1.98987969e-18	-1.73472348e-18	1.38777878e-17	1.74916663e-18	0.00014390018	0	100	0	0	3
173	185	0	2.59825537	7.37257477e-18	2.16845417e-18	-1.73472348e-18	1.38777878e-17	1.74916663e-18	0.000136245129	0	100	0	0	3
174	187	0	2.61327419	9.54097912e-18	2.39326668e-18	-1.73472348e-18	1.38777878e-17	1.74916663e-18	0.000129305772	0	100	0	0	3
175	189	0	2.628293	1.60461922e-17	2.83491962e-18	-1.73472348e-18	1.60461922e-17	1.74916663e-18	0.000123660529	0	100	0	0	3
176	190	0	2.64331182	2.38524478e-18	2.88833252e-18	-1.73472348e-18	1.60461922e-17	1.74916663e-18	2.32595293e-05	0	100	0	0	3
177	192	0	2.65833064	1.46367293e-18	2.9174306e-18	-1.73472348e-18	1.60461922e-17	1.74293845e-18	1.43953519e-05	0	100	0	0	3
178	193	0	2.67334946	1.16551734e-18	2.95136174e-18	-1.73472348e-18	1.60461922e-17	1.74094543e-18	1.04445657e-05	0	100	0	0	3
179	195	0	2.68836827	-2.16840434e-19	2.94059944e-18	-1.73472348e-18	1.60461922e-17	1.73038243e-18	5.17494822e-06	0	100	0	0	3
180	196	0	2.70338709	1.66018458e-19	2.93691236e-18	-1.73472348e-18	1.60461922e-17	1.72480198e-18	1.0776646e-06	0	100	0	0	3
181	197	0	2.71840591	3.32036915e-19	2.930734e-18	-1.73472348e-18	1.60461922e-17	1.71284387e-18	2.11304987e-06	0	100	0	0	3
182	198	0	2.73342472	2.43945489e-19	2.91319543e-18	-1.73472348e-18	1.60461922e-17	1.69131927e-18	2.75142042e-06	0	100	0	0	3
183	200	0	2.74844354	2.16840434e-19	2.89326525e-18	-1.73472348e-18	1.60461922e-17	1.60522086e-18	4.98678558e-06	0	100	0	0	3
184	201	0	2.76346236	4.06575815e-19	2.87014623e-18	-1.73472348e-18	1.60461922e-17	1.47766766e-18	7.64053375e-06	0	100	0	0	3
185	203	0	2.77848118	1.21972744e-18	2.81035567e-18	-1.73472348e-18	1.60461922e-17	1.16835116e-18	1.07060195e-05	0	100	0	0	3
186	205	0	2.79349999	8.13151629e-19	2.79919476e-18	-1.73472348e-18	1.60461922e-17	9.61482046e-19	1.54535499e-05	0	100	0	0	3
