Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
255	275	0	3.82979838	324.657147	323.472821	322.433493	324.657147	2.22365402	0.337018441	0	15.1	0	0	3
256	276	0	3.84481719	324.751232	323.540989	322.594138	324.751232	2.15709337	0.337018441	0	15.6	0	0	3
257	277	0	3.85983601	324.847999	323.607279	322.646087	324.847999	2.20191178	0.337018441	0	15.3	0	0	3
258	278	0	3.87485483	324.955331	323.67344	322.646087	324.955331	2.30924366	0.337018441	0	14.5	0	0	3
259	279	0	3.88987365	325.060426	323.739225	322.646087	325.060426	2.41433866	0.337018441	0	13.9	0	0	3
260	281	0	3.90489246	325.169972	323.80744	322.646087	325.169972	2.45665542	0.337018441	0	13.7	0	0	3
261	282	0	3.91991128	325.280149	323.880435	322.646087	325.280149	2.44216361	0.337018441	0	13.7	0	0	3
262	283	0	3.9349301	325.305024	323.957393	322.646087	325.305024	2.43305805	0.337018441	0	13.8	0	0	3
263	284	0	3.94994891	325.266698	324.033965	322.646087	325.305024	2.42586828	0.337018441	0	13.8	0	0	3
264	285	0	3.96496773	325.179413	324.108475	322.660515	325.305024	2.4199113	0.337018441	0	13.9	0	0	3
265	286	0	3.97998655	325.160011	324.181989	322.711916	325.305024	2.41723571	0.337018441	0	13.9	0	0	3
266	287	0	3.99500537	325.143049	324.253493	322.837921	325.305024	2.41390044	0.337018441	0	13.9	0	0	3
267	288	0	4.01002418	325.147777	324.32143	323.000187	325.305024	2.30483685	0.337018441	0	14.6	0	0	3
